hodges_list,p_no,preferred_name,date,verbatim_name,count
3688,51a0364,Clepsis peritana (Clemens),2012-05-02,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-05-04,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-05-05,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-05-06,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-05-07,Clepsis peritana (Clem.),6
3688,51a0364,Clepsis peritana (Clemens),2012-05-08,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-05-10,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-05-11,Clepsis peritana (Clem.),3
3688,51a0364,Clepsis peritana (Clemens),2012-05-12,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2012-05-13,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2012-05-14,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2012-05-15,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-05-16,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-05-17,Clepsis peritana (Clem.),3
3688,51a0364,Clepsis peritana (Clemens),2012-05-18,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-05-19,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2012-05-21,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-05-22,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-05-29,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-06-01,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-06-06,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-06-07,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2012-06-12,Clepsis peritana (Clem.),3
3688,51a0364,Clepsis peritana (Clemens),2012-06-14,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-06-15,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2012-06-16,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-06-18,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-06-19,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-06-20,Clepsis peritana (Clem.),3
3688,51a0364,Clepsis peritana (Clemens),2012-06-22,Clepsis peritana (Clem.),3
3688,51a0364,Clepsis peritana (Clemens),2012-06-23,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-06-24,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-06-26,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-07-01,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2012-07-03,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-07-04,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2012-07-05,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2012-07-08,Clepsis peritana (Clem.),3
3688,51a0364,Clepsis peritana (Clemens),2012-07-09,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2012-07-10,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2012-07-11,Clepsis peritana (Clem.),4
3688,51a0364,Clepsis peritana (Clemens),2012-07-14,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2012-07-15,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2012-07-16,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-07-17,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2012-07-18,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2012-07-19,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-07-20,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2012-07-21,Clepsis peritana (Clem.),5
3688,51a0364,Clepsis peritana (Clemens),2012-07-22,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2012-07-23,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2012-07-24,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-07-27,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-07-28,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-07-29,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-07-30,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-07-31,Clepsis peritana (Clem.),4
3688,51a0364,Clepsis peritana (Clemens),2012-08-01,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-08-02,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2012-08-03,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-08-05,Clepsis peritana (Clem.),5
3688,51a0364,Clepsis peritana (Clemens),2012-08-08,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-08-10,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2012-08-11,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-08-12,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-08-13,Clepsis peritana (Clem.),3
3688,51a0364,Clepsis peritana (Clemens),2012-08-14,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-08-18,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-08-19,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-08-21,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-08-22,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-08-26,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-08-27,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-08-28,Clepsis peritana (Clem.),5
3688,51a0364,Clepsis peritana (Clemens),2012-08-29,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2012-08-30,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-09-02,Clepsis peritana (Clem.),3
3688,51a0364,Clepsis peritana (Clemens),2012-09-03,Clepsis peritana (Clem.),3
3688,51a0364,Clepsis peritana (Clemens),2012-09-05,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2012-09-07,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-09-08,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2012-09-09,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2012-09-10,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-09-11,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2012-09-12,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-09-13,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2012-09-14,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2012-09-15,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2012-09-17,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2012-09-18,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2012-09-19,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-09-20,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-09-22,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-09-23,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2012-09-24,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-09-25,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-09-29,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2012-09-30,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2012-10-01,Clepsis peritana (Clem.),4
3688,51a0364,Clepsis peritana (Clemens),2012-10-02,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2012-10-03,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2012-10-04,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-10-05,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-10-08,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2012-10-09,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-10-10,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-10-13,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-10-14,Clepsis peritana (Clem.),3
3688,51a0364,Clepsis peritana (Clemens),2012-10-15,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2012-10-16,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2012-10-18,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2012-10-19,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2012-10-26,Clepsis peritana (Clem.),5
3688,51a0364,Clepsis peritana (Clemens),2012-10-27,Clepsis peritana (Clem.),1
3688,51a0364,Clepsis peritana (Clemens),2012-10-28,Clepsis peritana (Clem.),3
3688,51a0364,Clepsis peritana (Clemens),2012-10-29,Clepsis peritana (Clem.),3
3688,51a0364,Clepsis peritana (Clemens),2012-11-01,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2012-11-02,Clepsis peritana (Clem.),2
3688,51a0364,Clepsis peritana (Clemens),2012-11-03,Clepsis peritana (Clem.),3
3688,51a0364,Clepsis peritana (Clemens),2012-11-05,Clepsis peritana (Clem.),2
3736,51a0449,Platynota stultana Walsingham,2012-04-22,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-04-28,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-04-30,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-05-05,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-05-07,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-05-10,Platynota stultana Wlsm.,2
3736,51a0449,Platynota stultana Walsingham,2012-05-12,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-05-16,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-05-17,Platynota stultana Wlsm.,2
3736,51a0449,Platynota stultana Walsingham,2012-06-03,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-06-06,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-06-07,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-06-12,Platynota stultana Wlsm.,3
3736,51a0449,Platynota stultana Walsingham,2012-06-17,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-06-20,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-06-22,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-06-26,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-06-28,Platynota stultana Wlsm.,2
3736,51a0449,Platynota stultana Walsingham,2012-06-30,Platynota stultana Wlsm.,5
3736,51a0449,Platynota stultana Walsingham,2012-07-01,Platynota stultana Wlsm.,4
3736,51a0449,Platynota stultana Walsingham,2012-07-04,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-07-05,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-07-08,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-07-09,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-07-10,Platynota stultana Wlsm.,2
3736,51a0449,Platynota stultana Walsingham,2012-07-11,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-07-14,Platynota stultana Wlsm.,3
3736,51a0449,Platynota stultana Walsingham,2012-07-18,Platynota stultana Wlsm.,3
3736,51a0449,Platynota stultana Walsingham,2012-07-20,Platynota stultana Wlsm.,3
3736,51a0449,Platynota stultana Walsingham,2012-07-21,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-07-22,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-07-27,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-07-29,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-07-31,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-08-01,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-08-03,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-08-05,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-08-06,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-08-11,Platynota stultana Wlsm.,2
3736,51a0449,Platynota stultana Walsingham,2012-08-12,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-08-13,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-08-15,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-08-18,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-08-19,Platynota stultana Wlsm.,2
3736,51a0449,Platynota stultana Walsingham,2012-08-22,Platynota stultana Wlsm.,2
3736,51a0449,Platynota stultana Walsingham,2012-08-25,Platynota stultana Wlsm.,2
3736,51a0449,Platynota stultana Walsingham,2012-08-26,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-08-27,Platynota stultana Wlsm.,3
3736,51a0449,Platynota stultana Walsingham,2012-08-28,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-08-29,Platynota stultana Wlsm.,2
3736,51a0449,Platynota stultana Walsingham,2012-09-02,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-09-03,Platynota stultana Wlsm.,2
3736,51a0449,Platynota stultana Walsingham,2012-09-04,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-09-07,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-09-09,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-09-10,Platynota stultana Wlsm.,2
3736,51a0449,Platynota stultana Walsingham,2012-09-12,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-09-14,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-09-15,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-09-17,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-09-22,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-09-24,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-09-30,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-10-07,Platynota stultana Wlsm.,1
3736,51a0449,Platynota stultana Walsingham,2012-10-28,Platynota stultana Wlsm.,1
4730,80a1383,Eudonia spenceri Munroe,2012-05-08,Eudonia spenceri Munroe,1
4730,80a1383,Eudonia spenceri Munroe,2012-05-13,Eudonia spenceri Munroe,1
4730,80a1383,Eudonia spenceri Munroe,2012-05-27,Eudonia spenceri Munroe,1
4730,80a1383,Eudonia spenceri Munroe,2012-06-02,Eudonia spenceri Munroe,1
4730,80a1383,Eudonia spenceri Munroe,2012-06-12,Eudonia spenceri Munroe,1
4775,80a1341,Petrophila jaliscalis (Schaus),2012-05-12,Petrophila jaliscalis (Schauss),1
4780,80a1346,Petrophila confusalis (Walker),2012-05-08,Petrophila confusalis (Wlk.),1
4780,80a1346,Petrophila confusalis (Walker),2012-08-23,Petrophila confusalis (Wlk.),1
4826a,80a1156a,Mimoschinia rufofascialis novalis (Grote),2012-04-29,Mimoschinia rufofascialis novalis (Steph.),1
4826a,80a1156a,Mimoschinia rufofascialis novalis (Grote),2012-07-21,Mimoschinia rufofascialis novalis (Steph.),1
4846,80a1169,Hellula rogatalis (Hulst),2012-09-08,Hellula rogatalis (Hulst),1
4846,80a1169,Hellula rogatalis (Hulst),2012-09-14,Hellula rogatalis (Hulst),1
5029,80a0797,Pyrausta volupialis (Grote),2012-10-03,Pyrausta volupialis (Grote),1
5052,80a0820,Pyrausta californicalis (Packard),2012-04-19,Pyrausta californicalis (Packard),1
5052,80a0820,Pyrausta californicalis (Packard),2012-05-11,Pyrausta californicalis (Packard),1
5052,80a0820,Pyrausta californicalis (Packard),2012-07-22,Pyrausta californicalis (Packard),1
5052,80a0820,Pyrausta californicalis (Packard),2012-08-13,Pyrausta californicalis (Packard),1
5052,80a0820,Pyrausta californicalis (Packard),2012-08-26,Pyrausta californicalis (Packard),1
5052,80a0820,Pyrausta californicalis (Packard),2012-09-18,Pyrausta californicalis (Packard),1
5052,80a0820,Pyrausta californicalis (Packard),2012-10-09,Pyrausta californicalis (Packard),1
5070,80a0839,Pyrausta laticlavia (Grote & Robinnson),2012-06-16,Pyrausta laticlavia (G. & R.),1
5070,80a0839,Pyrausta laticlavia (Grote & Robinnson),2012-07-04,Pyrausta laticlavia (G. & R.),1
5070,80a0839,Pyrausta laticlavia (Grote & Robinnson),2012-07-31,Pyrausta laticlavia (G. & R.),1
5070,80a0839,Pyrausta laticlavia (Grote & Robinnson),2012-08-08,Pyrausta laticlavia (G. & R.),1
5070,80a0839,Pyrausta laticlavia (Grote & Robinnson),2012-08-12,Pyrausta laticlavia (G. & R.),1
5070,80a0839,Pyrausta laticlavia (Grote & Robinnson),2012-08-19,Pyrausta laticlavia (G. & R.),1
5080,80a0878,Udea profundalis (Packard),2012-08-13,Udea profundalis Pack.,1
5080,80a0878,Udea profundalis (Packard),2012-09-18,Udea profundalis Pack.,1
5156,80a1097,Nomophila nearctica Munroe,2012-04-27,Nomophila nearctica Munroe,1
5156,80a1097,Nomophila nearctica Munroe,2012-04-28,Nomophila nearctica Munroe,1
5156,80a1097,Nomophila nearctica Munroe,2012-05-04,Nomophila nearctica Munroe,1
5156,80a1097,Nomophila nearctica Munroe,2012-05-06,Nomophila nearctica Munroe,1
5156,80a1097,Nomophila nearctica Munroe,2012-05-13,Nomophila nearctica Munroe,1
5156,80a1097,Nomophila nearctica Munroe,2012-05-22,Nomophila nearctica Munroe,1
5156,80a1097,Nomophila nearctica Munroe,2012-06-03,Nomophila nearctica Munroe,1
5256,80a0918,Diastictus fracturalis (Zeller),2012-07-21,Diastictus fracturalis (Zell.),1
5256,80a0918,Diastictus fracturalis (Zeller),2012-09-02,Diastictus fracturalis (Zell.),1
5256,80a0918,Diastictus fracturalis (Zeller),2012-09-18,Diastictus fracturalis (Zell.),1
5256,80a0918,Diastictus fracturalis (Zeller),2012-09-19,Diastictus fracturalis (Zell.),1
5391,80a1548,Chrysoteuchia topiarius (Zeller),2012-06-23,Chrysoteuchia topiarius (Zell.),1
5404,80a1545,Agriphila attenuatus (Grote),2012-10-05,Agriphila attenuatus (Grote),1
5404,80a1545,Agriphila attenuatus (Grote),2012-10-16,Agriphila attenuatus (Grote),1
5451,80a1529,Parapediasia teterrellus (Zincken),2012-04-27,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),2012-04-28,Parapediasia teterrellus (Zinck.),2
5451,80a1529,Parapediasia teterrellus (Zincken),2012-05-04,Parapediasia teterrellus (Zinck.),3
5451,80a1529,Parapediasia teterrellus (Zincken),2012-05-05,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),2012-05-06,Parapediasia teterrellus (Zinck.),3
5451,80a1529,Parapediasia teterrellus (Zincken),2012-05-10,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),2012-05-13,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),2012-05-14,Parapediasia teterrellus (Zinck.),3
5451,80a1529,Parapediasia teterrellus (Zincken),2012-05-15,Parapediasia teterrellus (Zinck.),3
5451,80a1529,Parapediasia teterrellus (Zincken),2012-05-16,Parapediasia teterrellus (Zinck.),5
5451,80a1529,Parapediasia teterrellus (Zincken),2012-05-17,Parapediasia teterrellus (Zinck.),2
5451,80a1529,Parapediasia teterrellus (Zincken),2012-05-18,Parapediasia teterrellus (Zinck.),3
5451,80a1529,Parapediasia teterrellus (Zincken),2012-05-19,Parapediasia teterrellus (Zinck.),3
5451,80a1529,Parapediasia teterrellus (Zincken),2012-05-21,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),2012-05-22,Parapediasia teterrellus (Zinck.),2
5451,80a1529,Parapediasia teterrellus (Zincken),2012-05-27,Parapediasia teterrellus (Zinck.),2
5451,80a1529,Parapediasia teterrellus (Zincken),2012-05-29,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),2012-06-10,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),2012-07-09,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),2012-07-11,Parapediasia teterrellus (Zinck.),2
5451,80a1529,Parapediasia teterrellus (Zincken),2012-07-14,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),2012-07-18,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),2012-07-21,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),2012-07-22,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),2012-07-28,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),2012-07-29,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),2012-08-01,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),2012-08-05,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),2012-08-12,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),2012-08-14,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),2012-08-15,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),2012-08-18,Parapediasia teterrellus (Zinck.),2
5451,80a1529,Parapediasia teterrellus (Zincken),2012-08-21,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),2012-08-22,Parapediasia teterrellus (Zinck.),2
5451,80a1529,Parapediasia teterrellus (Zincken),2012-08-23,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),2012-08-26,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),2012-08-27,Parapediasia teterrellus (Zinck.),2
5451,80a1529,Parapediasia teterrellus (Zincken),2012-08-30,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),2012-09-01,Parapediasia teterrellus (Zinck.),2
5451,80a1529,Parapediasia teterrellus (Zincken),2012-09-02,Parapediasia teterrellus (Zinck.),2
5451,80a1529,Parapediasia teterrellus (Zincken),2012-09-03,Parapediasia teterrellus (Zinck.),4
5451,80a1529,Parapediasia teterrellus (Zincken),2012-09-04,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),2012-09-05,Parapediasia teterrellus (Zinck.),2
5451,80a1529,Parapediasia teterrellus (Zincken),2012-09-07,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),2012-09-08,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),2012-09-10,Parapediasia teterrellus (Zinck.),3
5451,80a1529,Parapediasia teterrellus (Zincken),2012-09-11,Parapediasia teterrellus (Zinck.),2
5451,80a1529,Parapediasia teterrellus (Zincken),2012-09-12,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),2012-09-13,Parapediasia teterrellus (Zinck.),2
5451,80a1529,Parapediasia teterrellus (Zincken),2012-09-14,Parapediasia teterrellus (Zinck.),2
5451,80a1529,Parapediasia teterrellus (Zincken),2012-09-15,Parapediasia teterrellus (Zinck.),2
5451,80a1529,Parapediasia teterrellus (Zincken),2012-09-17,Parapediasia teterrellus (Zinck.),4
5451,80a1529,Parapediasia teterrellus (Zincken),2012-09-18,Parapediasia teterrellus (Zinck.),2
5451,80a1529,Parapediasia teterrellus (Zincken),2012-09-19,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),2012-09-20,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),2012-09-22,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),2012-09-23,Parapediasia teterrellus (Zinck.),3
5451,80a1529,Parapediasia teterrellus (Zincken),2012-09-24,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),2012-09-25,Parapediasia teterrellus (Zinck.),2
5451,80a1529,Parapediasia teterrellus (Zincken),2012-09-29,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),2012-09-30,Parapediasia teterrellus (Zinck.),3
5451,80a1529,Parapediasia teterrellus (Zincken),2012-10-01,Parapediasia teterrellus (Zinck.),2
5451,80a1529,Parapediasia teterrellus (Zincken),2012-10-02,Parapediasia teterrellus (Zinck.),3
5451,80a1529,Parapediasia teterrellus (Zincken),2012-10-03,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),2012-10-04,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),2012-10-07,Parapediasia teterrellus (Zinck.),3
5451,80a1529,Parapediasia teterrellus (Zincken),2012-10-14,Parapediasia teterrellus (Zinck.),2
5451,80a1529,Parapediasia teterrellus (Zincken),2012-10-15,Parapediasia teterrellus (Zinck.),1
5451,80a1529,Parapediasia teterrellus (Zincken),2012-10-16,Parapediasia teterrellus (Zinck.),1
5453,80a1485,Tehama bonifatella (Hulst),2012-04-20,Tehama bonifatella (Hlst.),1
