hodges_list,p_no,preferred_name,date,verbatim_name
3574,51a0073,Decodes fragariana (Busck),2010-11-02,Decodes fragarianus (Bsk.)
3574,51a0073,Decodes fragariana (Busck),2010-11-16,Decodes fragarianus (Bsk.)
3648,51a0323,Archips argyrospila (Walker),2010-05-31,Archips argyrospila columbiana (McD.)
3648,51a0323,Archips argyrospila (Walker),2010-06-14,Archips argyrospila columbiana (McD.)
3714,51a0406,Sparganothis senecionana (Walsingham),2010-05-31,Sparganothis senecionana (Wlsm.)
3714,51a0406,Sparganothis senecionana (Walsingham),2010-06-14,Sparganothis senecionana (Wlsm.)
3714,51a0406,Sparganothis senecionana (Walsingham),2010-06-24,Sparganothis senecionana (Wlsm.)
3749,51a0373,Amorbia cuneanum (Walsingham),2010-10-06,Amorbia cuneana (Wlsm.)
3749,51a0373,Amorbia cuneanum (Walsingham),2010-11-02,Amorbia cuneana (Wlsm.)
3768A,NA,Saphenista sp. #1,2010-06-24,Saphenista sp. #1
3768A,NA,Saphenista sp. #1,2010-09-02,Saphenista sp. #1
3801,51a0126.1,Henricus umbrabasana (Kearfott),2010-07-29,Henricus umbrabasana (Kft.)
3801,51a0126.1,Henricus umbrabasana (Kearfott),2010-08-19,Henricus umbrabasana (Kft.)
3801,51a0126.1,Henricus umbrabasana (Kearfott),2010-09-02,Henricus umbrabasana (Kft.)
4711,80a1364,Scoparia palloralis Dyar or similar species,2010-05-31,Scoparia poss. palloralis Dyar
4711,80a1364,Scoparia palloralis Dyar or similar species,2010-06-24,Scoparia poss. palloralis Dyar
4722,80a1375,Eudonia rectilinea (Zeller),2010-04-29,Eudonia rectilinea (Zell.)
4722,80a1375,Eudonia rectilinea (Zeller),2010-05-31,Eudonia rectilinea (Zell.)
4722,80a1375,Eudonia rectilinea (Zeller),2010-06-14,Eudonia rectilinea (Zell.)
4722,80a1375,Eudonia rectilinea (Zeller),2010-06-24,Eudonia rectilinea (Zell.)
4730,80a1383,Eudonia spenceri Munroe,2010-05-13,Eudonia spenceri Munroe
4730,80a1383,Eudonia spenceri Munroe,2010-05-31,Eudonia spenceri Munroe
4730,80a1383,Eudonia spenceri Munroe,2010-06-14,Eudonia spenceri Munroe
4730,80a1383,Eudonia spenceri Munroe,2010-06-24,Eudonia spenceri Munroe
4735a,80a1388b,Eudonia echo gartrelli Munroe,2010-09-02,Eudonia echo gartrelli Munr.
4735a,80a1388b,Eudonia echo gartrelli Munroe,2010-09-20,Eudonia echo gartrelli Munr.
4735a,80a1388b,Eudonia echo gartrelli Munroe,2010-10-06,Eudonia echo gartrelli Munr.
4775,80a1341,Petrophila jaliscalis (Schaus),2010-08-19,Petrophila jaliscalis (Schauss)
4775,80a1341,Petrophila jaliscalis (Schaus),2010-09-02,Petrophila jaliscalis (Schauss)
4780,80a1346,Petrophila confusalis (Walker),2010-07-29,Petrophila confusalis (Wlk.)
5030,80a0798,Pyrausta morenalis (Dyar),2010-05-13,Pyrausta morenalis (Dyar)
5080,80a0878,Udea profundalis (Packard),2010-08-19,Udea profundalis Pack.
5080,80a0878,Udea profundalis (Packard),2010-10-06,Udea profundalis Pack.
5132,80a0855,Choristostigma elegantalis Warren,2010-05-13,Choristostigma elegantalis Warr.
5132,80a0855,Choristostigma elegantalis Warren,2010-06-14,Choristostigma elegantalis Warr.
5137,80a1089,Mecyna mustelinalis (Packard),2010-06-14,Mecyna mustelinalis (Pack.)
5137,80a1089,Mecyna mustelinalis (Packard),2010-06-24,Mecyna mustelinalis (Pack.)
5139,80a1092,Mimorista subcostalis (Hampson),2010-06-24,Mimorista subcostalis (Hamp.)
5139,80a1092,Mimorista subcostalis (Hampson),2010-07-29,Mimorista subcostalis (Hamp.)
5139,80a1092,Mimorista subcostalis (Hampson),2010-08-19,Mimorista subcostalis (Hamp.)
5139,80a1092,Mimorista subcostalis (Hampson),2010-09-02,Mimorista subcostalis (Hamp.)
5139,80a1092,Mimorista subcostalis (Hampson),2010-10-06,Mimorista subcostalis (Hamp.)
5251,80a0873,Conchylodes octonalis (Zeller),2010-05-31,Lygropia octonalis (Z.)
5370,80a1580,Crambus sperryellus Klots,2010-11-02,Crambus sperryellus Klots
5515A,NA,Pyralinae (Pyralis?),2010-09-20,Pyralinae (Pyralis?)
5520,80a0674,Aglossa caprealis (Hübner) or similar sp.,2010-10-06,Pyralinae (Aglossa?)
5567,80a0032,Arta epicoenalis Ragonot,2010-05-31,Arta (?)epicoenalis Rag.
5567,80a0032,Arta epicoenalis Ragonot,2010-06-14,Arta (?)epicoenalis Rag.
5567,80a0032,Arta epicoenalis Ragonot,2010-06-24,Arta (?)epicoenalis Rag.
5585,80a0627,Toripalpus trabalis Grote,2010-06-24,Toripalpus trabilis (Grote)
5585,80a0627,Toripalpus trabalis Grote,2010-07-29,Toripalpus trabilis (Grote)
5585,80a0627,Toripalpus trabalis Grote,2010-08-19,Toripalpus trabilis (Grote)
5655,80a0076,Acrobasis tricolorella Grote,2010-06-14,Acrobasis tricolorella Grote
5655,80a0076,Acrobasis tricolorella Grote,2010-06-24,Acrobasis tricolorella Grote
5655,80a0076,Acrobasis tricolorella Grote,2010-07-29,Acrobasis tricolorella Grote
5655,80a0076,Acrobasis tricolorella Grote,2010-08-19,Acrobasis tricolorella Grote
5655,80a0076,Acrobasis tricolorella Grote,2010-09-20,Acrobasis tricolorella Grote
5655,80a0076,Acrobasis tricolorella Grote,2010-10-06,Acrobasis tricolorella Grote
5656,80a0077,Acrobasis comptella Ragonot,2010-06-14,Acrobasis comptella Rag.
5656,80a0077,Acrobasis comptella Ragonot,2010-07-29,Acrobasis comptella Rag.
5656,80a0077,Acrobasis comptella Ragonot,2010-08-19,Acrobasis comptella Rag.
5656,80a0077,Acrobasis comptella Ragonot,2010-09-20,Acrobasis comptella Rag.
5656,80a0077,Acrobasis comptella Ragonot,2010-10-06,Acrobasis comptella Rag.
5695,80a0112,Acrobasis caliginella (Hulst),2010-07-29,Trachycera caliginoidella Dyar
5695,80a0112,Acrobasis caliginella (Hulst),2010-09-02,Trachycera caliginoidella Dyar
5695,80a0112,Acrobasis caliginella (Hulst),2010-09-20,Trachycera caliginoidella Dyar
5720,80a0129,Myelopsis alatella (Hulst),2010-05-13,Myelopsis alatella (Hulst)
5720,80a0129,Myelopsis alatella (Hulst),2010-06-14,Myelopsis alatella (Hulst)
5724,80a0137,Amyelois transitella (Walker),2010-05-31,Amyelois transitella (Wlk.)
5724,80a0137,Amyelois transitella (Walker),2010-07-29,Amyelois transitella (Wlk.)
5729,80a0438,Anadelosemia condigna Heinrich,2010-09-02,Anadelosemia condigna Heinr.
5747.1,80a0205,Pima occidentalis Heinrich,2010-05-13,Pima occidentalis Heinr.
5777.1,80a0257,Quasisalebria occidentalis (Neunzig),2010-05-31,Quasisalebriaria occidentalis (Neunzig)
5777.1,80a0257,Quasisalebria occidentalis (Neunzig),2010-07-29,Quasisalebriaria occidentalis (Neunzig)
5777.1,80a0257,Quasisalebria occidentalis (Neunzig),2010-08-19,Quasisalebriaria occidentalis (Neunzig)
5812,80a0301,Telethusia ovalis (Packard),2010-06-14,Telethusia ovalis (Pack.)
5815,80a0303,Phobus funerella (Dyar),2010-06-14,Phobus funerellus (Dyar)
NA,NA,"Phobus or Telethusia (one of the four species above, not identified)",2010-06-24,Phobus/Telthusia (not identified)
5859.2,80a0368,Dioryctria fordi Neunzig,2010-09-02,Dioryctria fordi Neunzig
5859.2,80a0368,Dioryctria fordi Neunzig,2010-09-20,Dioryctria fordi Neunzig
5859.2,80a0368,Dioryctria fordi Neunzig,2010-10-06,Dioryctria fordi Neunzig
5901,80a0452,Tacoma feriella Hulst,2010-09-02,Tacoma feriella Hulst
5935,80a0548,Homoeosoma electella (Hulst),2010-08-19,Homoeosoma electellum (Hulst)
5935,80a0548,Homoeosoma electella (Hulst),2010-09-02,Homoeosoma electellum (Hulst)
5935,80a0548,Homoeosoma electella (Hulst),2010-10-06,Homoeosoma electellum (Hulst)
5946.1,80a0571,Phycitodes mucidella (Ragonot),2010-09-02,Phycitodes albatella mucidella (Rag.)
5946.1,80a0571,Phycitodes mucidella (Ragonot),2010-10-06,Phycitodes albatella mucidella (Rag.)
5965.1,80a0500,Baphala eremiella (Dyar),2010-07-29,Baphala eremiella (Dyar)
5995,80a0138,Euzophera semifuneralis (Walker),2010-05-31,Euzophera semifuneralis (Wlk.)
6000,80a0146,Ephestiodes gilvescentella Ragonot,2010-05-13,Ephestiodes gilvescentella Rag.
6000,80a0146,Ephestiodes gilvescentella Ragonot,2010-07-29,Ephestiodes gilvescentella Rag.
6000,80a0146,Ephestiodes gilvescentella Ragonot,2010-08-19,Ephestiodes gilvescentella Rag.
6000,80a0146,Ephestiodes gilvescentella Ragonot,2010-09-02,Ephestiodes gilvescentella Rag.
6000,80a0146,Ephestiodes gilvescentella Ragonot,2010-09-20,Ephestiodes gilvescentella Rag.
6000,80a0146,Ephestiodes gilvescentella Ragonot,2010-10-06,Ephestiodes gilvescentella Rag.
6002,80a0150,Ephestiodes erythrella Ragonot,2010-06-14,Ephestiodes erythrella Rag.
6002,80a0150,Ephestiodes erythrella Ragonot,2010-06-24,Ephestiodes erythrella Rag.
6002,80a0150,Ephestiodes erythrella Ragonot,2010-07-29,Ephestiodes erythrella Rag.
6002,80a0150,Ephestiodes erythrella Ragonot,2010-08-19,Ephestiodes erythrella Rag.
6007.1,80a0164,Vitula serratilineella Ragonot,2010-08-19,Vitula serratilineella Rag.
6017,80a0174,Sosipatra thurberiae (Dyar),2010-05-31,Sosipatra thurberiae (Dyar)
6017,80a0174,Sosipatra thurberiae (Dyar),2010-06-24,Sosipatra thurberiae (Dyar)
6020,80a0183,Ephestia kuehniella Zeller,2010-05-13,Ephestia kuehniella Zeller
6020,80a0183,Ephestia kuehniella Zeller,2010-05-31,Ephestia kuehniella Zeller
6020,80a0183,Ephestia kuehniella Zeller,2010-08-19,Ephestia kuehniella Zeller
6020,80a0183,Ephestia kuehniella Zeller,2010-09-02,Ephestia kuehniella Zeller
6020,80a0183,Ephestia kuehniella Zeller,2010-09-20,Ephestia kuehniella Zeller
6109,63a0005,Platyptilia carduidactylus (Riley),2010-06-14,Platyptilia carduidactyla (Riley)
6136,63a0039,Paraplatyptilia fragilis (Walsingham),2010-06-14,Paraplatyptilia fragilis (Wlsm.)
6298,91a0716,Macaria extemporata (Barnes & McDunnough),2010-05-13,Speranza extemporata (B. & McD.)
6301,91a0740,Macaria guenearia (Packard),2010-05-31,Speranza guenearia (Pack.)
6301,91a0740,Macaria guenearia (Packard),2010-06-14,Speranza guenearia (Pack.)
6301,91a0740,Macaria guenearia (Packard),2010-06-24,Speranza guenearia (Pack.)
6301,91a0740,Macaria guenearia (Packard),2010-07-29,Speranza guenearia (Pack.)
6301,91a0740,Macaria guenearia (Packard),2010-08-19,Speranza guenearia (Pack.)
6338,91a0760,Macaria adonis Barnes & McDunnough,2010-04-29,Macaria adonis B. & McD.
6338,91a0760,Macaria adonis Barnes & McDunnough,2010-05-13,Macaria adonis B. & McD.
6338,91a0760,Macaria adonis Barnes & McDunnough,2010-06-14,Macaria adonis B. & McD.
6338,91a0760,Macaria adonis Barnes & McDunnough,2010-06-24,Macaria adonis B. & McD.
6338,91a0760,Macaria adonis Barnes & McDunnough,2010-07-29,Macaria adonis B. & McD.
6338,91a0760,Macaria adonis Barnes & McDunnough,2010-08-19,Macaria adonis B. & McD.
6338,91a0760,Macaria adonis Barnes & McDunnough,2010-09-20,Macaria adonis B. & McD.
6377,91a0800,Digrammia muscariata (Guenée),2010-04-29,Digrammia muscariata (Gn.)
6377,91a0800,Digrammia muscariata (Guenée),2010-06-14,Digrammia muscariata (Gn.)
6377,91a0800,Digrammia muscariata (Guenée),2010-08-19,Digrammia muscariata (Gn.)
6377,91a0800,Digrammia muscariata (Guenée),2010-09-02,Digrammia muscariata (Gn.)
6377,91a0800,Digrammia muscariata (Guenée),2010-09-20,Digrammia muscariata (Gn.)
6380,91a0774,Digrammia californiaria (Packard),2010-03-24,Digrammia californiaria (Packard)
6380,91a0774,Digrammia californiaria (Packard),2010-04-07,Digrammia californiaria (Packard)
6380,91a0774,Digrammia californiaria (Packard),2010-04-29,Digrammia californiaria (Packard)
6380,91a0774,Digrammia californiaria (Packard),2010-05-31,Digrammia californiaria (Packard)
6380,91a0774,Digrammia californiaria (Packard),2010-09-20,Digrammia californiaria (Packard)
6380,91a0774,Digrammia californiaria (Packard),2010-10-06,Digrammia californiaria (Packard)
6389.1,91a0810,Digrammia plemmelata Ferguson,2010-06-14,Digrammia plemmelata Fgn.
6389.1,91a0810,Digrammia plemmelata Ferguson,2010-06-24,Digrammia plemmelata Fgn.
6431,91a1046,Hesperumia sulphuraria Packard,2010-06-14,Hesperumia sulphuraria Packard
6431,91a1046,Hesperumia sulphuraria Packard,2010-06-24,Hesperumia sulphuraria Packard
6435,91a1051,Neoalcis californiaria (Packard),2010-10-06,Neoalcis californiaria (Packard)
6435,91a1051,Neoalcis californiaria (Packard),2010-11-02,Neoalcis californiaria (Packard)
6522X,NA,Pterotaea n. sp.?,2010-06-14,Pterotaea sp. nr. obscura
6566,91a0966,Pterotaea albescens McDunnough,2010-06-14,Pterotaea albescens McD.
